Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue.1,Has_DF,Role_Label,Role_Similarity,Role_Name
Damián Suárez,2023-2024,20.0,22.159979339328046,21.449411764705868,21.11081833491813,66.34321068056008,65.29033730961196,DF,41.769793745841646,26.14439324116743,35.40740740740739,32.262078351317186,34.84143763213528,36.53945612149778,33.827634760566994,DF,37.73704317732438,35.0,40.00355618776669,39.46246524559775,30.49790600279199,Getafe,35.665426191741965,32.24266144814089,40.16356877323419,37.966288691388286,33.13131313131312,41.0132944851508,DF,37.63668430335096,650000.0,650000.0,True,DF_3,0.9959829011199388,Progressive Defender
Dan Burn,2023-2024,23.680175246440296,30.220049844477494,25.54621848739495,26.90217690823918,66.11359724612736,65.20415054592851,DF,84.38907131972613,24.594820384294056,27.563636363636352,25.51181102362204,24.626682986536096,35.67297807008583,27.717552468595382,DF,67.59282654935198,31.0,51.1771680909351,48.47194404215324,61.84060150375938,Newcastle Utd,65.60697518443996,72.41726015919564,59.69303797468354,42.19261053906722,32.69841269841268,64.21469928593966,DF,32.9032258064516,8000000.0,8000000.0,True,DF_2,0.995292690060277,Ball Winning Defender
Dan-Axel Zagadou,2023-2024,21.95804195804196,25.007967220578188,22.11079383209593,22.38666656820681,66.26506024096385,65.25415548375875,DF,78.23879123473483,21.206110962208506,20.0,21.697584412117976,22.11654037104781,35.08209323555232,23.529284854259373,DF,67.49031437969974,24.0,33.211535557904256,34.94585938691474,43.96176314391926,Stuttgart,45.076158409491725,56.32795574845708,44.43243243243241,25.896363051174767,20.0,43.06782766408285,DF,51.74603174603168,10000000.0,10000000.0,True,DF_2,0.9983482722723633,Ball Winning Defender
Dango Ouattara,2023-2024,22.937062937062933,33.40469552885409,28.696470588235297,27.870449287714592,66.66048810627123,65.77748505023695,"FW,DF",54.070353915824256,27.93650793650793,30.66666666666665,29.5964091445091,27.848837209302324,28.666655909988098,29.76642401399804,"FW,DF",57.428804285098806,21.0,41.93752193752192,42.21569203643841,39.860744297719066,Bournemouth,34.71861471861472,32.350456035061384,44.77740863787374,31.033123460169723,51.231231231231234,45.898687217589,"FW,DF",30.518834399431327,20000000.0,20000000.0,True,DF_1,0.9856933391365018,Traditional Balanced Defender
Daniel Muñoz,2023-2024,20.0,24.262614094426148,20.0,24.17813974532996,66.1087593617714,65.0951769421929,"DF,MF",51.27250874594896,33.28903654485048,39.34883720930231,33.90287970377638,23.680040889343204,30.513689574769828,33.6374479412538,"DF,MF",47.32343181641134,27.0,43.580052133351614,45.4466140423764,43.946926138876606,Crystal Palace,46.209463051568285,34.616895092936424,48.17426273458443,33.10912343470482,45.341130604288495,49.05405405647355,"DF,MF",35.10673234811163,18000000.0,18000000.0,True,DF_1,0.9916935956170196,Traditional Balanced Defender
Daniele Rugani,2023-2024,25.874125874125863,23.62843986945504,22.978243352135376,24.958671346105906,66.11677479147357,65.15986378662292,DF,53.188676410619614,22.164502164502164,20.0,21.681300628788296,20.84852294154618,30.16094170930696,22.70681967901148,DF,56.49637721740517,29.0,26.440582697081823,28.228034087569785,31.46470920383961,Juventus,32.088888888888874,36.7012235817575,28.78888888888888,23.62892043578736,23.9039039039039,31.523514968806296,DF,64.85407066052221,4000000.0,4000000.0,True,DF_1,0.9928052761685643,Traditional Balanced Defender
Danilho Doekhi,2023-2024,29.25619834710744,29.56179439543736,23.42380731820285,25.06378033972659,66.15645681316816,65.24879300920622,DF,33.12729379949778,21.714285714285715,20.0,23.116010498687658,29.70156702265693,38.454726533834055,26.085052156771948,DF,35.90729132884218,25.0,40.92256190616844,42.04271631982473,60.1536299765808,Union Berlin,59.49494949494949,57.16694230800109,45.21487603305785,38.78974358974357,20.0,52.55907321736992,DF,35.10673234811163,17000000.0,17000000.0,True,DF_2,0.9943073454923165,Ball Winning Defender
Danilo D'Ambrosio,2023-2024,20.0,27.476114742108862,27.0703012912482,22.9987408045596,66.714859437751,65.72707429995855,DF,35.41175713089949,21.54162384378211,20.0,22.68621594714453,24.002594274066503,35.903551689770765,24.35485393738468,DF,42.08497153371655,34.0,54.08275532169334,54.34095664093499,36.172043010752674,Monza,43.98589065255732,33.92078326657766,57.54397394136806,48.90729783037474,33.75661375661375,52.69711336948646,DF,39.79458450046688,1000000.0,1000000.0,True,DF_1,0.9818076018001393,Traditional Balanced Defender
Danilo Pereira,2023-2024,20.0,24.778525720934088,21.162629757785467,23.44332156337513,66.1183865898376,65.10419561808888,DF,76.81454295709655,20.0,20.0,20.0,22.752468939152585,45.14616796907433,24.602083111332337,DF,71.98834475948064,31.0,32.7050127050127,31.244979919678705,47.65884861407248,Paris S-G,54.54195130495709,76.63947561406206,38.68503937007871,27.651931778628605,25.25252525252523,48.33288597798755,DF,60.98124098124099,8000000.0,8000000.0,True,DF_2,0.9840819540518096,Ball Winning Defender
Danilo Soares,2023-2024,20.0,21.378841772910743,20.0,20.0,66.26506024096385,65.18991065205533,DF,40.41765930504582,20.70488721804511,20.0,21.88976377952755,22.843352347520835,24.24028268551235,21.863322685175085,DF,43.84935723570623,31.0,25.602617542916047,25.53031799328461,27.32467532467532,Bochum,25.37549407114622,24.129224270353284,26.2316176470588,23.34204925509273,27.4074074074074,27.324632875288746,DF,27.722007722007724,700000.0,700000.0,True,DF_3,0.9964657380965063,Progressive Defender
Danny da Costa,2023-2024,20.0,23.0357692815346,21.62247585601403,21.13821519968069,66.30887185104052,65.26057428935704,DF,38.87064580516386,28.035714285714285,26.70967741935484,26.078922215647893,36.20405101275317,31.133311368177303,30.14374014759951,DF,42.58167173292705,30.0,30.63126063126061,29.256538348516017,34.903385631709305,Mainz 05,35.85081585081583,29.82823627984916,31.91796875,27.798114928549705,29.17107583774249,34.35244464260627,DF,39.79458450046688,1200000.0,1200000.0,True,DF_3,0.9972156797009212,Progressive Defender
Dante,2023-2024,23.91608391608391,27.992401427049067,27.29569680221081,23.05196780996547,66.25621753067314,65.30063865562478,DF,43.003455454682026,26.19322873658133,29.043478260869563,29.31935655282353,26.894664842681244,68.34830488029857,35.03558654686953,DF,44.08136074131928,39.0,58.93298502963928,52.85870755750274,60.8375733855186,Nice,65.55581522162498,63.95784094538484,80.38866396761132,41.271407837445565,27.31364275668072,66.4562074805242,DF,69.26108374384226,500000.0,500000.0,True,DF_2,0.9859867691418052,Ball Winning Defender
Dara O'Shea,2023-2024,31.454545454545453,30.6416656520151,27.93473593817089,22.91749413251489,62.57028112449798,61.70154891622281,DF,37.2343485072865,34.430014430014424,47.73333333333333,29.31935655282353,26.97674418604649,53.61157071775429,39.38132190932349,DF,38.9915710116252,24.0,41.70622022351841,39.72803494680473,60.28571428571429,Burnley,55.42341655549203,74.42126532657227,46.44680851063829,35.97508564310183,31.111111111111093,56.667939176684925,DF,26.349206349206334,7000000.0,7000000.0,True,DF_2,0.9939431633642879,Ball Winning Defender
Darlin Yongwa,2023-2024,23.7250554323725,29.81675392670155,28.05228758169934,23.19272942803516,66.33920296570898,65.39214858016857,DF,35.398879660034765,31.070110701107,27.70370370370369,29.38214839933328,39.01232280181597,30.820536785463432,32.401597702558185,DF,38.42392772440417,22.0,38.838541143373845,43.80072436987213,34.34506146672317,Lorient,34.75625823451908,32.89269256089531,40.29225352112674,35.89901380670611,29.79284369114876,41.16541289289937,DF,30.96681096681089,1500000.0,1500000.0,True,DF_3,0.9954526131701413,Progressive Defender
David Alaba,2023-2024,20.0,25.68588153236273,22.6951871657754,22.45951540241081,66.20556299271158,65.18840373617553,DF,80.58249093211425,22.85714285714285,23.15151515151514,24.9096804075961,23.21180039255337,28.57567041937162,24.62263444475208,DF,76.75862348791755,31.0,27.88490465330679,28.25039287585122,36.33204633204631,Real Madrid,30.277336960628723,37.75729646697389,29.41666666666664,26.58519051042415,23.17460317460315,33.027313735108166,DF,77.14285714285703,20000000.0,20000000.0,True,DF_1,0.9914243546887541,Traditional Balanced Defender
David García,2023-2024,20.0,28.580915546380467,23.506641366223903,24.17813974532996,66.05087014725568,65.07116483056714,DF,39.85791857145923,29.774436090225564,26.5,23.882072880424825,24.77495799805463,52.73399870631817,31.11318742808352,DF,41.523401015204215,29.0,38.66151866151864,39.52504551969936,42.057577403584986,Osasuna,61.21212121212122,63.85438763318947,46.076923076923066,32.619977037887466,23.751803751803727,49.96018026922314,DF,36.32653061224481,10000000.0,10000000.0,True,DF_2,0.9922804492961022,Ball Winning Defender
David Jurásek,2023-2024,20.0,22.63498573670764,22.71764705882353,20.631397983902463,66.24815049672372,65.19754637309441,DF,59.50808061296762,25.37056928034372,24.425531914893607,24.052614810431923,25.160879260911106,22.873033330993195,24.85318295596713,DF,51.01625933875387,22.0,29.148413403732533,32.20672162333542,22.708283313325325,Hoffenheim,26.98510529019001,28.0284664294464,35.40909090909089,21.523492723492723,20.0,28.820225330167155,DF,30.96681096681089,8000000.0,8000000.0,True,DF_3,0.9910080691062685,Progressive Defender
David López,2023-2024,25.454545454545453,28.095384750758928,26.10707204230006,25.01907888898748,66.33077765607885,65.39928460156928,DF,81.40063958105294,20.793650793650794,20.0,22.479583951210337,20.693819863805725,30.42732067399943,22.561903309169047,DF,67.11068380969905,33.0,40.49383942766293,39.84408221119773,45.0806003335186,Girona,50.52749719416384,47.4774291152213,46.96590909090908,35.23492723492722,20.0,46.37200062270503,DF,44.01656314699793,2500000.0,2500000.0,True,DF_2,0.9947407391292948,Ball Winning Defender
David Mamutovic,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"FW,DF",38.87064580516386,20.0,20.0,20.0,20.0,20.0,20.0,"FW,DF",42.58167173292705,22.0,20.59062559062557,21.0285042609462,20.0,Mainz 05,20.0,20.0,20.0,21.114016418364223,20.0,20.461221456299025,"FW,DF",39.79458450046688,250000.0,250000.0,True,DF_3,0.9972272284887715,Progressive Defender
David Ozoh,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"MF,DF",51.27250874594896,20.0,20.0,20.0,20.0,21.10670416576522,20.17738806847849,"MF,DF",47.32343181641134,18.0,24.28728220606392,24.362276692978806,20.0,Crystal Palace,21.807549175970227,20.62199553586961,22.72654155495977,25.61819575773063,22.53411306042885,23.63265248303263,"MF,DF",35.10673234811163,700000.0,700000.0,True,DF_3,0.9947942188437656,Progressive Defender
David Raum,2023-2024,24.127764127764124,26.38584800888465,24.063771302913683,22.06359341080321,66.40275387263338,65.41449212720106,DF,72.49114673878049,52.79424977538183,51.39622641509435,59.33577609729476,66.6230330037599,47.65970424418084,58.7457990122177,DF,62.30895512614258,25.0,56.42117954385611,57.24677891376229,56.25714285714287,RB Leipzig,67.33824733824733,57.52410211396385,54.47457627118644,54.05641025641025,43.2974910394265,66.33055608250321,DF,51.74603174603168,20000000.0,20000000.0,True,DF_3,0.9943731807863326,Progressive Defender
David Zima,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,32.57613804648767,20.0,20.0,20.0,20.0,20.244089290873948,20.039123850062023,DF,45.102177548001286,22.0,20.71727778734145,21.22672508214676,22.938775510204067,Torino,20.0,23.397415010318213,21.63768115942028,20.0,20.0,21.660129011340526,DF,55.97883597883584,4000000.0,4000000.0,True,DF_3,0.9955605286300945,Progressive Defender
Davide Bartesaghi,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,MF",73.97463138239651,20.0,20.0,20.0,20.0,20.6221243302772,20.09971719337032,"DF,MF",63.55141833700728,17.0,21.17304804804804,20.0,20.0,Milan,21.122946082074115,23.68259948198728,21.237226277372244,21.214854111405835,20.0,21.41961050391185,"DF,MF",41.37998056365401,1000000.0,1000000.0,True,DF_3,0.9958682256142448,Progressive Defender
Davide Biraschi,2023-2024,23.55179704016912,20.606644071372987,21.82698961937716,20.47399064337776,66.3838917313088,65.3407800177509,DF,35.52593737256669,20.0,20.0,20.0,21.12629054124517,21.50774339543548,20.475534522245283,DF,33.4792084366575,29.0,21.62162162162162,22.875136911281466,21.941480206540422,Genoa,20.0,21.810897807007365,21.07619047619045,22.28215509187168,20.0,21.9451253700696,DF,44.97354497354495,900000.0,900000.0,True,DF_3,0.9966736818717694,Progressive Defender
Davide Calabria,2023-2024,22.00956937799043,29.12922675638384,28.610366919044846,23.32294648929944,66.23555446274895,65.2813638771455,DF,73.97463138239651,25.59006211180124,31.14285714285713,26.521882439113703,37.09095913031512,49.03246874626992,33.812038687885824,DF,63.55141833700728,26.0,61.05668168168165,58.49632765295416,50.69387755102041,Milan,49.19659813392781,45.77819637391097,67.01459854014598,50.371352785145874,48.88888888888889,64.15199949047465,DF,41.37998056365401,13000000.0,13000000.0,True,DF_1,0.9919430882280408,Traditional Balanced Defender
Davide Faraoni,2023-2024,20.0,23.87554913642655,21.48912167606768,21.78120694406171,66.26506024096385,65.22824594379533,DF,34.39443693258644,23.151260504201662,27.17241379310344,25.58091432600774,26.97674418604649,28.119776018341803,26.56086109259146,DF,37.54556370153865,31.0,27.072289680985303,28.717038697425345,26.40302743614,Hellas Verona,28.959156785243746,27.722185648452907,25.61258278145693,26.90235478806906,27.8078078078078,29.65916998995245,DF,39.79458450046688,1500000.0,1500000.0,True,DF_3,0.9975138643162542,Progressive Defender
Davide Zappacosta,2023-2024,24.24242424242423,36.53245781892005,31.03613018811585,26.44069638942734,66.25148481248938,65.38714631683403,DF,66.12452514326185,26.833712984054664,23.64912280701754,29.09133497900863,39.11737776963925,34.46917897909271,30.89568763132888,DF,67.80987554166101,31.0,36.53366253692516,38.28452019459952,24.739495798319304,Atalanta,44.74433778781604,28.921178642729544,38.62637362637361,31.31912264442384,35.87301587301586,38.91794421156482,DF,48.11791383219955,6000000.0,6000000.0,True,DF_3,0.993766827901087,Progressive Defender
Davinson Sánchez,2023-2024,20.0,20.41381047480253,20.0,20.248115336782785,66.144578313253,65.06938014370239,DF,71.56311033846286,20.0,20.0,20.0,20.0,20.30884767416703,20.04950364701725,DF,83.74054646921347,27.0,20.0,20.0,20.907847082494968,Tottenham,22.77834525025533,20.81554435891251,20.0,20.0,20.0,20.65297852364365,DF,33.42701014832161,17000000.0,17000000.0,True,DF_3,0.9975624319516488,Progressive Defender
Dayot Upamecano,2023-2024,21.64222873900293,24.18517323805033,23.797585409709725,23.37634884349727,66.17856039542785,65.18129649626349,DF,96.0114180241667,21.625840017342284,20.0,22.77115558183685,21.096780745404683,42.96539432699255,24.922841835744524,DF,87.8742932335431,24.0,42.08939708939706,41.93293297027115,41.26190476190476,Bayern Munich,40.71508738175402,54.13216940598785,51.3612334801762,36.23197744663713,25.6644880174292,48.18800748052462,DF,44.97354497354495,45000000.0,45000000.0,True,DF_2,0.9933775646372981,Ball Winning Defender
Dean Huijsen,2023-2024,24.77272727272728,23.114280556057047,23.06213753106876,21.316845600668188,66.38745458022565,65.37807038234165,DF,57.47773270662974,20.622923588039857,20.0,20.6438038220429,20.79734219269101,23.98684713766485,21.099868553540496,DF,52.22130082210299,18.0,25.93739609556831,25.02008032128512,25.327036599763872,Roma,27.79688779688779,32.03157014890042,26.4942528735632,26.15384615384613,20.0,27.94012756351973,DF,44.01656314699793,10000000.0,10000000.0,True,DF_1,0.9943139609243629,Traditional Balanced Defender
Deiver Machado,2023-2024,33.575757575757564,27.91253211778492,30.414934836209923,25.31728135796613,66.02144843108698,65.16833150448446,DF,49.081621702830894,27.4884792626728,20.0,28.255734337555623,27.916305723995468,25.209142021619154,26.14355819442068,DF,57.657551563097925,29.0,34.635574202361184,37.912357394178464,27.570469798657705,Lens,33.667285095856506,24.20101902915229,35.915492957746466,30.59572006940428,35.4074074074074,36.10497747138557,DF,54.49163449163446,4000000.0,4000000.0,True,DF_3,0.9926822635984663,Progressive Defender
Deivid Washington,2023-2024,20.0,20.448487330232908,20.0,21.135668856952098,65.9437751004016,64.88122028864694,"DF,FW",79.60380314639538,20.0,20.0,20.0,20.0,20.0,20.0,"DF,FW",66.72130917713565,18.0,20.50955933308872,20.89720584465521,20.0,Chelsea,20.0,20.0,21.043076923076896,20.0,20.0,20.38189786046633,"DF,FW",32.39606953892656,9000000.0,9000000.0,True,DF_3,0.9980453538923076,Progressive Defender
Dejan Lovren,2023-2024,20.0,23.291631384989675,25.176470588235293,21.359153893059144,66.47925033467202,65.44861687836438,DF,47.7801386474363,20.0,20.0,20.697614290750952,20.0,24.06713780918728,20.807579038621675,DF,54.162946610557,34.0,25.651562343012127,27.1342772904306,32.721804511278194,Lyon,27.20911741319901,38.9465585122492,28.439834024896243,24.165214096248576,20.0,30.55517845609217,DF,36.969696969696834,1200000.0,1200000.0,True,DF_2,0.9922210086892593,Ball Winning Defender
Dembo Sylla,2023-2024,20.0,20.6544502617801,20.0,20.456104204005022,66.24034599938214,65.16771914619088,DF,35.398879660034765,20.0,20.0,20.0,21.000648568516628,20.251640390359604,20.248111437476243,DF,38.42392772440417,20.0,20.62795137144578,21.03481410303789,20.95633743111488,Lorient,20.0,20.716260697827508,20.0,21.44536489151873,20.0,20.817387910664152,DF,30.96681096681089,700000.0,700000.0,True,DF_3,0.9969954246411382,Progressive Defender
