Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue
Anthony Caci,2023-2024,28.03827751196172,35.684807954595435,28.11237928007022,25.69107599840348,66.19204089083607,65.32768681548194,DF,38.87064580516386,39.41964285714286,40.12903225806452,36.885895043466384,59.49737434358589,60.07992092543836,48.16702163557631,DF,42.58167173292705,26.0,53.07503307503308,43.65559800176315,49.80677126341864,Mainz 05,60.09324009324007,38.42794302471721,59.7265625,47.8504104591061,24.585537918871232,54.45296028195126,DF,39.79458450046688,7000000.0,7000000.0
Anthony Elanga,2023-2024,35.58441558441558,48.90052356020942,53.44796380090497,42.38109727308019,67.97858099062918,67.49895906865622,"FW,MF",48.3862382761359,57.88164342254051,63.53488372093023,43.01053906723197,44.70453678993519,33.97298879229985,52.639402908186185,"FW,MF",43.46891388847192,21.0,35.314077814077805,34.906136172597364,27.789382822615448,Nott'ham Forest,38.54124062713018,25.956506836272204,35.514874141876426,27.7218124341412,48.08641975308642,38.435039419819546,"FW,MF",30.518834399431327,22000000.0,22000000.0
Anthony Gordon,2023-2024,40.24096385542168,55.54799945905217,52.16806722689075,42.71038853678698,66.37521514629948,65.96171559628281,FW,84.38907131972613,53.41687552213868,57.81818181818182,51.41732283464566,45.77723378212974,41.10627713438228,53.36156184503815,FW,67.59282654935198,22.0,48.11056139346608,49.33473022524882,27.9157894736842,Newcastle Utd,42.38887872690688,22.959038879954583,37.164556962025294,51.06965475469411,54.9206349206349,48.52130093229452,FW,32.9032258064516,60000000.0,60000000.0
Anthony Jung,2023-2024,23.39393939393939,22.95869405817048,21.73929411764706,22.16479308766563,66.06214331008243,65.04965796003745,DF,44.198484750928245,21.805778491171743,20.0,24.36823901685186,29.100101112234576,49.70537512512209,28.06518375599579,DF,44.32988711655102,31.0,40.695364238410576,42.105516081419694,47.235412474849085,Werder Bremen,57.03393380812735,57.45997827937418,43.495049504950494,36.509816543289325,29.3189964157706,51.165908092406845,DF,37.63668430335096,1000000.0,1000000.0
Anthony Lopes,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,47.7801386474363,21.77095631641085,20.0,20.697614290750952,20.76109936575052,20.203356890459364,20.777318613262324,GK,54.162946610557,32.0,20.0,20.0,20.0,Lyon,20.0,28.19310638367533,20.0,20.0,20.0,21.49807246502875,GK,36.969696969696834,4000000.0,4000000.0
Anthony Losilla,2023-2024,23.7250554323725,32.86918988050036,28.996348884381323,28.74592623095475,66.62306368330464,65.75616896453211,MF,40.41765930504582,30.57330827067667,33.86666666666665,31.968503937007867,29.47784115840279,48.268551236749104,35.21999001179147,MF,43.84935723570623,37.0,55.29649052037112,54.10362762525509,46.15955473098329,Bochum,53.14888010540183,39.14458525345622,38.694852941176464,64.56065673456976,49.62962962962962,59.50314013011036,MF,27.722007722007724,500000.0,500000.0
Anthony Martial,2023-2024,22.67942583732057,22.66119001475223,24.77828054298641,23.593939674744004,65.87951807228914,64.89309647133742,FW,57.16867340587641,21.068756679729244,20.0,23.23088646177292,21.486170359157835,22.63992717837711,21.71283981872804,FW,59.89820927770548,27.0,21.99904046057892,20.82481515303266,20.0,Manchester Utd,23.087050278061493,20.97837646224741,21.01497005988024,21.17435897435896,25.6644880174292,22.425606725923224,FW,35.10673234811163,10000000.0,10000000.0
Anthony Oyono,2023-2024,20.0,22.09424083769633,21.47899159663864,20.369464322458214,66.31860776439089,65.2569941026161,DF,42.91417165668662,26.3859981078524,27.17241379310344,26.67716535433069,24.501125281320327,28.097468941368305,27.075137253387503,DF,45.79796015706118,22.0,42.935779816513744,47.23939235201676,32.035566093657366,Frosinone,35.95913577690344,31.692570073534107,49.17622950819672,37.53709401709401,27.602339181286546,43.18680513359725,DF,29.66183574879229,2000000.0,2000000.0
Anthony Rouault,2023-2024,20.0,21.36580924197585,21.055396916047965,20.23866665682068,66.25148481248938,65.1838614112341,DF,78.23879123473483,23.21629589922273,26.933333333333326,24.526891765647925,23.52756728507969,33.674431200234096,26.4556630029684,DF,67.49031437969974,22.0,33.211535557904256,32.8107366173555,29.58470525756769,Stuttgart,35.263748597081914,33.04080462765125,41.37837837837836,25.896363051174767,27.602339181286546,35.78193796134634,DF,51.74603174603168,7000000.0,7000000.0
Antoine Griezmann,2023-2024,55.93582887700534,58.02700468448607,52.00477754553597,53.35481272654047,66.90189328743544,66.67512625645863,"FW,MF",67.09119395617367,45.31645569620253,46.0,47.99201631829446,42.47246022031824,44.04119030602875,47.44675136369788,"FW,MF",62.92806499284545,32.0,37.04686337713858,36.06425702811245,32.589285714285715,Atlético Madrid,50.4611330698287,28.36164364456272,35.40909090909089,35.00321731500436,37.40294511378846,41.0318414796342,"FW,MF",47.02104097452922,25000000.0,25000000.0
Antoine Joujou,2023-2024,20.0,32.64239875774689,25.771993753253497,24.990244655615285,66.51162790697674,65.56593079600214,"FW,MF",31.22829609598008,25.08187464709203,38.086956521739125,27.25278305729023,33.21909424724602,25.970110545596004,31.092052322521106,"FW,MF",34.99382954524767,20.0,32.06563706563706,32.19335172013354,26.21487603305784,Le Havre,32.523020257826886,22.170895563822107,28.098976109215,29.531029357116303,48.88888888888889,35.1164539185793,"FW,MF",44.97354497354495,1500000.0,1500000.0
Antoine Makoumbou,2023-2024,23.7250554323725,24.359053327331736,23.42380731820285,22.7610783631726,66.11287254280278,65.12217190782097,MF,39.33251776017856,26.62739322533135,20.0,29.914578859460743,34.490161001788884,60.194617122355794,33.27683273710353,MF,40.22427393082936,25.0,45.65065065065064,45.70281124497993,39.4587601078167,Cagliari,45.41229994313104,29.539170506912427,46.17279411764703,40.82607048124288,42.22222222222221,48.21563971944787,MF,30.084033613445254,4500000.0,4500000.0
Antoine Mendy,2023-2024,20.0,21.06565352360653,21.45913936044215,20.3391075344406,66.27390295125456,65.20792840669085,DF,43.003455454682026,22.47729149463252,20.0,21.433747161972835,21.96990424076606,23.13610626250583,21.83457262966264,DF,44.08136074131928,19.0,24.39565960012054,25.47645125958378,28.82974559686889,Nice,24.23775025317438,29.134096819820208,25.48987854251009,23.98838896952104,20.0,26.797575307489485,DF,69.26108374384226,800000.0,800000.0
Antoine Semenyo,2023-2024,43.49650349650349,51.27762290065954,57.27058823529412,33.924641047495044,65.42477602718566,64.94676341699314,FW,54.070353915824256,36.93121693121692,30.66666666666665,36.3703450112214,39.97885835095137,35.84759937826398,37.136885484220926,FW,57.428804285098806,23.0,31.70001170001169,33.98765794886863,25.41656662665065,Bournemouth,51.890331890331865,27.410273621036826,27.88372093023253,29.027101012866115,40.8208208208208,37.04453140444372,FW,30.518834399431327,10000000.0,10000000.0
Anton Stach,2023-2024,24.69930069930069,40.02589159897808,32.22941176470589,25.36688286317105,66.29042485732403,65.43583740184987,MF,59.50808061296762,38.796992481203006,33.27659574468085,32.83328023303444,38.923223956674086,54.2369805276692,40.1843864474011,MF,51.01625933875387,24.0,67.70244131946257,66.60748256182626,84.99879951980792,Hoffenheim,57.91914300388877,44.45032958058681,67.41258741258738,61.13430353430353,57.681159420289845,76.61940918054563,MF,30.96681096681089,15000000.0,15000000.0
Antonee Robinson,2023-2024,20.0,27.72225078429109,28.696470588235297,22.33169806653749,66.05421686746988,65.07094610328049,DF,51.68802180585066,43.93617021276594,51.2,40.34861737269649,52.54503766786768,48.61135800328064,49.53296798292156,DF,56.55026910332431,25.0,66.27234008677307,70.95381526104416,89.49557181363113,Fulham,72.81187157617362,65.33670283930428,79.99999999999997,48.18461538461538,45.27777777777778,80.80687989075857,DF,33.42701014832161,25000000.0,25000000.0
Antonin Cartillier,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,60.99585774687184,20.0,20.0,20.0,20.0,20.0,20.0,DF,60.23944330899164,19.0,20.0,20.0,20.0,Monaco,20.985935914165555,20.0,20.0,20.0,20.0,20.126108671921525,DF,48.11791383219955,200000.0,200000.0
Antonino Gallo,2023-2024,20.0,27.18203865810373,24.43697478991596,21.963047096123702,66.30184861583739,65.29225905316369,DF,33.54709934968772,51.5126050420168,47.13043478260869,49.05803441236511,72.37517910283256,54.37986313767775,57.3422853881896,DF,41.95364671385828,23.0,44.01161492070581,44.35410089556083,46.15955473098329,Lecce,52.66228720774173,45.72005375321383,56.87368421052632,32.30280830280829,24.24836601307188,49.5212464288031,DF,37.63668430335096,4500000.0,4500000.0
Antonio Blanco,2023-2024,20.0,30.51692997096412,24.79584775086504,22.930123977244392,66.32347572106607,65.34060059944527,MF,37.26439593930418,27.93650793650793,27.428571428571427,33.706791049945714,37.48019422438027,54.344719277581454,35.98748326326289,MF,45.05744129232279,23.0,55.65416627700361,54.99878476441791,60.43010752688171,Alavés,48.383003589615136,30.67759003242873,54.616197183098585,53.5235513385293,41.55887230514094,58.813980201977735,MF,44.01656314699793,7500000.0,7500000.0
Antonio Candreva,2023-2024,48.63636363636363,58.72766976242469,56.84945164506481,47.36474694589877,66.88873139617291,66.58961529744298,"MF,FW",25.942523555040456,67.83163265306123,69.92,65.23241046482093,87.94742163801818,63.32464940617727,75.30461705798157,"MF,FW",33.56534257236436,36.0,31.345300524405,33.411443940901194,28.086021505376337,Salernitana,29.06868192931762,28.125960061443926,29.38408304498268,31.387723387723387,31.79138321995464,33.574773784493935,"MF,FW",25.40858318636084,1000000.0,1000000.0
Antonio Mirante,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,73.97463138239651,20.0,20.0,20.0,20.0,20.0,20.0,GK,63.55141833700728,40.0,20.0,20.0,20.0,Milan,20.0,20.52608564028388,20.0,20.0,20.0,20.09619238113722,GK,41.37998056365401,100000.0,100000.0
Antonio Puertas,2023-2024,20.0,30.391474207351106,27.0703012912482,32.71096035198976,66.67089410272669,65.77330486107695,"MF,FW",35.899384027643634,24.1341295360588,35.40740740740739,28.257978353412536,27.639932796887425,26.85647753272952,29.397463607225664,"MF,FW",37.83410640383531,31.0,26.36429207857777,27.216029894980995,26.906122448979584,Granada,25.10051005100507,21.480333406293056,26.05357142857141,25.94612138915936,24.51388888888889,27.05028696785373,"MF,FW",26.027727546714782,2000000.0,2000000.0
Antonio Rüdiger,2023-2024,21.79679144385026,27.71655350820656,21.796791443850257,23.68927310361621,66.23531161683772,65.24756334591832,DF,80.58249093211425,24.897959183673457,20.0,22.45484020379804,27.06596086361744,34.797235233425525,25.57883305447967,DF,76.75862348791755,30.0,35.76980930661361,33.75065479308536,31.97683397683396,Real Madrid,47.74880979369756,66.48233486943164,44.21428571428571,25.26815240833932,32.69841269841268,45.68416431684889,DF,77.14285714285703,25000000.0,25000000.0
Antonio Sanabria,2023-2024,41.818181818181806,48.98972270700018,45.15508021390373,61.7426083575208,67.80008924587237,67.50962586254337,"FW,MF",32.57613804648767,29.966777408637867,20.0,30.37133671900478,29.06724876164888,33.91308957981544,28.852927124331423,"FW,MF",45.102177548001286,27.0,32.91100017214666,38.400876232201526,25.877551020408163,Torino,29.520952095209523,25.824140017688404,28.188405797101424,31.908992416034653,42.65795206971678,35.768847341413185,"FW,MF",55.97883597883584,7000000.0,7000000.0
Antonio Sivera,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,37.26439593930418,20.66137566137565,20.0,22.74135820998913,21.8400204446716,20.0,21.154784602778044,GK,45.05744129232279,26.0,20.0,20.0,20.0,Alavés,20.0,26.050634351709604,20.0,20.0,20.0,21.10633113910417,GK,44.01656314699793,6000000.0,6000000.0
Antonio Sánchez,2023-2024,33.88429752066116,33.34763136314892,34.9366861248316,30.445349363324915,66.2008032128514,65.44792810774922,MF,33.39857918571459,25.56586270871984,27.70370370370369,29.105225483178224,34.96288965858484,35.79740068985857,30.957077850284087,MF,39.40128930488396,26.0,32.3118745567725,29.5640293131288,31.478669275929526,Mallorca,46.80463168268044,24.77431095717513,32.70028818443802,30.03011223651792,29.96168582375477,35.26291844080744,MF,45.97402597402594,2500000.0,2500000.0
Antonios Papadopoulos,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,67.83722876826991,20.0,20.0,20.0,20.0,20.224084727778887,20.035917418824155,DF,57.61692740216975,23.0,23.69895442888141,22.84283200216596,22.568013659647114,Dortmund,22.868593123813515,23.21347852886788,26.848484848484848,20.0,20.0,23.46079831763073,DF,47.02104097452922,1000000.0,1000000.0
Antony,2023-2024,22.67942583732057,39.07186177239111,37.918552036199095,30.18282907844135,61.63855421686746,60.88692313855641,FW,57.16867340587641,34.962593516209466,25.777777777777764,31.84658369316737,41.54947020778863,34.07961161801139,34.465204482263644,FW,59.89820927770548,23.0,39.99040460578919,37.321118213686034,32.356001825650374,Manchester Utd,42.38111451594597,22.935129386742283,35.224550898203574,42.312820512820494,36.99346405228758,40.8873512455336,FW,35.10673234811163,25000000.0,25000000.0
Antonín Barák,2023-2024,25.090909090909086,29.35292024602245,30.17131062951496,24.909516238468,66.32312382058353,65.41513378212629,"MF,FW",55.52808361771081,33.35491703763658,35.219512195121936,28.28306588258745,26.044024375077715,26.483842884211587,31.208966929310183,"MF,FW",60.012311781687785,28.0,23.59401955146635,22.10843373493976,22.731234866828075,Fiorentina,25.31084036238674,22.26557902456247,21.400826446280966,23.66033966033964,26.349206349206327,24.491462368796736,"MF,FW",44.01656314699793,4500000.0,4500000.0
Antwoine Hackford,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,FW,30.82995299723133,20.0,20.0,20.0,20.0,20.0,20.0,FW,28.48047550748124,19.0,20.0,20.0,20.0,Sheffield Utd,20.0,20.0,20.0,20.0,20.0,20.0,FW,20.0,500000.0,500000.0
Anwar El Ghazi,2023-2024,20.0,21.011923093844867,20.0,20.37940506656023,66.2796641109894,65.20743648875191,"MF,DF",38.87064580516386,21.339285714285715,26.70967741935484,21.35087160347729,20.0,21.113331136817703,22.48818358093526,"MF,DF",42.58167173292705,28.0,20.0,20.0,20.0,Mainz 05,20.0,20.0,20.0,20.0,20.0,20.0,"MF,DF",39.79458450046688,2500000.0,2500000.0
Arda Güler,2023-2024,30.7807486631016,26.092015927531484,25.390374331550788,23.44332156337513,66.53874758292429,65.6113641775322,"FW,MF",80.58249093211425,20.40816326530612,20.0,20.98193608151922,23.854160471064034,22.858556806457184,21.57693536986448,"FW,MF",76.75862348791755,18.0,23.63918676306466,23.666841278156102,22.17760617760616,Real Madrid,20.0,22.611367127496145,21.34523809523808,23.95111430625448,26.349206349206327,24.081139420877896,"FW,MF",77.14285714285703,30000000.0,30000000.0
Ardian Ismajli,2023-2024,20.0,22.915710609383503,20.0,21.40233143386074,66.29340892983699,65.24091813145779,DF,26.71431330886614,20.83056478405314,20.0,23.147485352209745,26.0961842402348,35.09770853410428,24.5902885434412,DF,33.44315838574191,26.0,34.21324236858216,34.27933958054439,48.184682237914174,Empoli,44.97704315886134,63.244239631336406,39.62057877813503,27.44967807522873,27.22222222222222,45.92273879766367,DF,37.63668430335096,3000000.0,3000000.0
Aridane Hernández,2023-2024,20.0,22.47266628680777,20.0,21.20010396940328,66.28680134070115,65.23021570729178,DF,32.4662502951087,20.0,20.0,22.23281007071568,20.0,25.11819589470756,21.318638384775983,DF,40.25958740397104,34.0,25.36250536250534,27.254825754631423,34.64935064935064,Rayo Vallecano,39.09830007390981,55.493597017344776,26.075268817204297,23.997817785051808,24.186795491143315,35.755424717130566,DF,42.22222222222218,800000.0,800000.0
Arijanet Muric,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,37.2343485072865,21.443001443001435,20.0,22.86749432394569,21.16279069767441,20.27550467801438,21.276699646693675,GK,38.9915710116252,24.0,20.55656974932098,20.986401747340228,20.0,Burnley,20.0,23.444383881428625,21.20212765957445,20.0,20.0,21.05769242709925,GK,26.349206349206334,7000000.0,7000000.0
Aritz Elustondo,2023-2024,20.0,23.68898003139068,22.9579831932773,21.13061019834652,66.17178390983287,65.13280361491861,DF,44.45689266628034,24.187994416007427,25.777777777777764,25.112204724409448,20.0,27.13331100904133,24.752118069745794,DF,43.91794244101935,29.0,25.71725571725571,25.83073032872228,28.916996047430825,Real Sociedad,32.21099887766553,30.81626003284989,26.25461254612545,23.955735492577585,26.146572104018897,29.63519947619272,DF,51.74603174603168,5000000.0,5000000.0
Arkadiusz Milik,2023-2024,31.748251748251747,36.78153439622958,39.35858178887993,35.80576491571256,66.67284522706208,66.0000614783943,FW,53.188676410619614,34.06926406926406,25.621621621621617,28.40650314394153,26.788183532369573,24.85958081749464,28.898051678547905,FW,56.49637721740517,29.0,25.26956766124875,24.57113004864988,26.369282891022,Juventus,27.692929292929264,21.19294454155409,22.51111111111111,26.0482007263123,27.8078078078078,26.72671593245093,FW,64.85407066052221,6000000.0,6000000.0
Armando Broja,2023-2024,22.00956937799043,25.83033529302796,22.2413583990297,25.451210513370103,65.36546184738955,64.40356270241159,FW,79.60380314639538,20.83379655364089,20.0,21.67327532745757,21.42706131078222,21.2088087606253,21.066403037441173,FW,66.72130917713565,21.0,21.52867799926621,20.0,20.0,Chelsea,24.599567099567064,21.101764067040413,20.0,21.199345335515527,25.609492988133752,22.27616843151901,FW,32.39606953892656,22000000.0,22000000.0
