Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
eng ENG,DF,Luton Town,20,2001,16,16,"1,293",14.4,0,2,2,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,2.2,2.6,30.0,63.0,75.0,0.03,0.15,0.18,0.03,0.18,3500000.0,Cody Drameh,1738,C. Drameh,20,69,80,184,73,Right,69,DF,11,2900000,12000,243,66,29,57,61,30,258,67,44,31,52,64,357,79,80,67,62,69,279,42,62,74,68,33,286,70,62,58,54,42,196,63,67,66,52,13,8,8,13,10,3,High,Medium,1,50.0,32.0,17.0,24.0,9.0,24.0,49.0,49.0,25.0,29.0,3.0,26.0,17.0,67.0,39.0,0.0,Championship,62.0
eng ENG,"MF,DF",Coventry City,22,2000,34,27,"2,422",26.9,1,2,3,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,1.2,1.2,1.9,3.1,38.0,111.0,86.0,0.04,0.07,0.11,0.04,0.11,2000000.0,Josh Eccles,1866,J. Eccles,22,68,78,181,66,Right,69,DF,10,2600000,7000,281,64,47,54,70,46,294,63,56,45,66,64,350,73,70,75,60,72,297,56,58,71,64,48,303,67,69,56,60,51,203,68,67,68,42,9,9,7,6,11,3,Medium,Medium,1,96.0,56.0,47.0,45.0,4.0,49.0,91.0,53.8,42.0,54.0,10.0,44.0,40.0,136.0,45.0,0.0,Championship,69.0
eng ENG,DF,Wigan Athletic,23,1999,4,2,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,2.0,0.0,0.03,0.03,0.0,0.03,500000.0,Rarmani Edmonds-Green,2043,R. Edmonds-Green,23,67,72,181,73,Right,69,DF,5,1400000,6000,236,53,25,65,61,32,264,61,51,42,52,58,332,66,73,64,65,64,291,40,88,62,74,27,269,69,61,49,50,40,203,68,69,66,59,14,8,11,12,14,2,High,Medium,1,7.0,4.0,5.0,2.0,0.0,4.0,6.0,66.7,2.0,2.0,1.0,1.0,2.0,9.0,7.0,0.0,Championship,61.0
se SWE,DF,Burnley,23,1998,9,9,767,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,0.5,0.5,0.5,1.0,10.0,42.0,0.0,0.06,0.05,0.12,0.06,0.12,8000000.0,Hjalmar Ekdal,1415,H. Ekdal,23,73,79,188,76,Right,75,DF,6,4400000,27000,234,29,30,72,67,36,240,59,28,26,63,64,323,62,66,70,70,55,298,43,82,66,79,28,266,74,72,37,55,28,217,73,73,71,47,5,12,12,6,12,2,High,Medium,1,18.0,11.0,11.0,6.0,1.0,12.0,16.0,75.0,4.0,9.0,4.0,5.0,3.0,21.0,22.0,2.0,Championship,72.0
no NOR,DF,Rotherham Utd,18,2003,13,11,886,9.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,6.0,27.0,11.0,0.03,0.02,0.05,0.03,0.05,1500000.0,Leo Fuhr Hjelde,2398,L. Hjelde,18,65,82,188,75,Left,67,DF,17,1700000,2000,248,57,32,64,65,30,249,58,44,28,56,63,299,65,75,59,60,40,256,29,65,58,73,31,253,61,62,48,46,36,194,64,65,65,51,10,13,11,9,8,3,Medium,Medium,1,17.0,12.0,5.0,9.0,3.0,13.0,28.0,46.4,15.0,10.0,3.0,7.0,18.0,35.0,32.0,0.0,Championship,62.0
eng ENG,"MF,DF",West Brom,20,2001,31,11,"1,169",13.0,2,1,3,2,0,0,4,0,0.15,0.08,0.23,0.15,0.23,0.6,0.6,0.7,1.3,18.0,61.0,29.0,0.05,0.05,0.1,0.05,0.1,1500000.0,Taylor Gardner-Hickman,2027,T. Gardner-Hickman,20,67,79,178,72,Right,69,DF,12,2400000,9000,289,63,55,52,71,48,318,69,61,53,68,67,342,72,78,61,63,68,316,63,62,71,55,65,305,59,62,62,62,60,193,58,70,65,56,11,15,13,5,12,3,High,High,1,39.0,25.0,16.0,17.0,6.0,15.0,26.0,57.7,11.0,14.0,2.0,12.0,13.0,52.0,20.0,1.0,Championship,62.0
eng ENG,DF,Middlesbrough,22,2000,45,43,"3,836",42.6,0,11,11,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,0.9,0.9,13.4,14.3,107.0,107.0,343.0,0.02,0.32,0.34,0.02,0.34,9000000.0,Ryan Giles,1406,R. Giles,22,73,79,183,72,Left,75,DF,6,4600000,42000,284,79,54,37,73,41,360,71,78,71,66,74,409,87,90,83,72,77,325,62,57,85,59,62,297,55,60,65,68,49,195,62,69,64,41,14,6,5,8,8,2,High,Medium,1,52.0,36.0,40.0,10.0,2.0,28.0,43.0,65.1,15.0,33.0,5.0,28.0,32.0,84.0,68.0,0.0,Championship,60.0
eng ENG,DF,Sheffield Utd,20,2002,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,4.0,1.0,0.23,0.0,0.23,0.23,0.23,250000.0,Kyron Gordon,910,K. Gordon,17,62,83,173,65,Left,62,DF,21,1200000,3000,257,55,60,42,58,42,250,64,45,30,50,61,357,77,67,80,57,76,265,55,58,55,43,54,231,38,22,58,57,56,67,22,24,21,42,13,7,6,9,7,3,High,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,Championship,22.0
eng ENG,DF,Hull City,21,2000,44,40,"3,568",39.6,4,2,6,4,0,0,7,0,0.1,0.05,0.15,0.1,0.15,1.4,1.4,2.2,3.6,51.0,161.0,61.0,0.03,0.06,0.09,0.03,0.09,11000000.0,Jacob Greaves,1535,J. Greaves,21,71,81,194,87,Left,73,DF,10,3900000,8000,247,57,25,69,67,29,273,60,57,28,64,64,319,65,74,57,68,55,319,55,74,74,78,38,281,70,71,51,55,34,212,68,73,71,52,11,9,13,11,8,2,High,High,1,94.0,55.0,58.0,35.0,1.0,55.0,76.0,72.4,21.0,62.0,20.0,42.0,45.0,139.0,155.0,1.0,Championship,71.0
eng ENG,"DF,FW",Reading,22,1999,28,18,"1,648",18.3,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,0.9,1.3,38.0,54.0,55.0,0.03,0.05,0.07,0.03,0.07,400000.0,Nesta Guinness-Walker,2203,N. Guinness-Walker,22,66,72,183,70,Left,66,DF,6,1300000,5000,237,64,35,50,63,25,289,68,63,40,54,64,344,82,84,70,54,54,280,48,74,70,66,22,265,55,56,60,62,32,177,57,62,58,59,9,8,13,14,15,2,High,Medium,1,29.0,18.0,16.0,10.0,3.0,13.0,29.0,44.8,16.0,22.0,6.0,16.0,20.0,49.0,44.0,0.0,Championship,56.0
eng ENG,DF,Burnley,20,2002,32,31,"2,766",30.7,1,2,3,1,0,0,6,0,0.03,0.07,0.1,0.03,0.1,2.0,2.0,0.9,2.9,25.0,177.0,3.0,0.07,0.03,0.1,0.07,0.1,20000000.0,Taylor Harwood-Bellis,1367,T. Harwood-Bellis,20,74,83,188,73,Right,76,DF,9,8500000,53000,248,41,29,72,73,33,285,63,47,34,72,69,324,64,70,58,71,61,309,59,77,70,75,28,284,76,74,36,55,43,221,74,74,73,51,9,5,10,13,14,3,High,Medium,1,34.0,21.0,16.0,18.0,0.0,24.0,31.0,77.4,7.0,29.0,22.0,7.0,59.0,93.0,106.0,0.0,Championship,74.0
eng ENG,"DF,FW",Huddersfield,20,2001,11,9,679,7.5,1,1,2,1,0,0,2,0,0.13,0.13,0.27,0.13,0.27,1.3,1.3,0.2,1.5,15.0,9.0,23.0,0.18,0.03,0.21,0.18,0.21,300000.0,Jaheim Headley,2795,J. Headley,20,63,74,175,65,Left,63,DF,11,1000000,3000,238,62,50,44,50,32,259,67,50,30,48,64,376,85,86,75,52,78,296,69,57,66,64,40,264,59,55,54,52,44,166,55,57,54,49,6,12,5,12,14,3,High,Medium,1,12.0,6.0,5.0,5.0,2.0,5.0,11.0,45.5,6.0,7.0,2.0,5.0,10.0,22.0,11.0,0.0,Championship,55.0
nl NED,DF,Stoke City,20,2002,15,11,"1,041",11.6,4,1,5,4,0,0,0,0,0.35,0.09,0.43,0.35,0.43,1.9,1.9,1.9,3.8,15.0,40.0,63.0,0.16,0.16,0.33,0.16,0.33,3500000.0,Ki-Jana Hoever,2211,K. Hoever,20,66,76,182,73,Right,66,DF,10,1800000,13000,256,64,34,53,65,40,297,64,56,60,55,62,338,75,72,67,60,64,280,42,71,67,61,39,267,64,62,45,53,43,189,60,66,63,54,15,8,5,14,12,3,Medium,Medium,1,28.0,18.0,19.0,6.0,3.0,12.0,28.0,42.9,16.0,13.0,2.0,11.0,15.0,43.0,20.0,0.0,Championship,62.0
eng ENG,DF,Reading,22,2000,40,39,"3,413",37.9,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.2,2.3,10.0,85.0,12.0,0.03,0.03,0.06,0.03,0.06,5000000.0,Tom Holmes,1863,T. Holmes,22,68,74,189,82,Right,70,DF,6,1800000,7000,234,53,20,66,63,32,243,54,46,25,60,58,261,47,52,48,59,55,266,35,72,63,76,20,266,75,66,39,49,37,204,64,70,70,55,12,9,8,14,12,2,Low,Medium,1,48.0,27.0,33.0,14.0,1.0,19.0,40.0,47.5,21.0,38.0,29.0,9.0,61.0,109.0,180.0,0.0,Championship,66.0
wls WAL,DF,Sunderland,21,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,200000.0,Niall Huggins,3258,N. Huggins,21,60,69,173,61,Right,60,DF,9,525000,2000,246,57,44,49,56,40,250,60,52,32,49,57,361,76,75,72,56,82,266,50,57,55,53,51,252,40,52,50,53,57,168,55,59,54,68,12,14,14,13,15,4,High,Medium,1,2.0,1.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,Championship,52.0
nir NIR,DF,Sunderland,20,2002,28,23,"2,177",24.2,1,2,3,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,2.2,2.2,1.6,3.8,25.0,81.0,57.0,0.09,0.07,0.16,0.09,0.16,1800000.0,Trai Hume,2026,T. Hume,20,67,75,180,75,Right,67,DF,8,2100000,4000,259,64,38,57,64,36,266,62,52,34,57,61,339,76,75,63,65,60,276,35,64,72,73,32,273,72,57,56,48,40,190,63,64,63,52,9,11,7,13,12,2,Medium,Medium,1,66.0,36.0,40.0,23.0,3.0,38.0,61.0,62.3,23.0,37.0,10.0,27.0,37.0,103.0,100.0,1.0,Championship,57.0
eng ENG,"FW,DF",Huddersfield,21,2001,19,12,"1,226",13.6,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,0.6,0.6,1.3,1.8,14.0,19.0,42.0,0.04,0.09,0.14,0.04,0.14,300000.0,Ben Jackson,2605,B. Jackson,21,64,72,178,73,Left,64,DF,8,1300000,3000,235,66,33,52,52,32,266,62,49,51,46,58,332,78,80,72,56,46,287,41,83,67,57,39,250,57,58,50,40,45,180,56,63,61,54,14,11,10,10,9,3,High,Medium,1,22.0,15.0,9.0,10.0,3.0,15.0,26.0,57.7,11.0,12.0,1.0,11.0,10.0,32.0,40.0,0.0,Championship,58.0
gy GUY,"FW,DF",Middlesbrough,23,1999,34,24,"2,368",26.3,3,5,8,3,0,0,8,0,0.11,0.19,0.3,0.11,0.3,2.8,2.8,4.9,7.7,100.0,77.0,258.0,0.11,0.19,0.29,0.11,0.29,3500000.0,Isaiah Jones,1407,I. Jones,23,73,78,176,71,Right,73,DF,5,4300000,18000,293,72,55,49,69,48,297,75,50,41,59,72,392,84,86,75,70,77,300,59,56,79,56,50,280,41,60,61,64,54,198,66,69,63,51,13,12,8,8,10,4,High,Medium,1,48.0,32.0,22.0,15.0,11.0,14.0,38.0,36.8,24.0,29.0,2.0,27.0,21.0,69.0,24.0,0.0,Championship,60.0
eng ENG,"MF,DF",Huddersfield,22,1999,33,26,"2,215",24.6,0,1,1,0,0,0,10,1,0.0,0.04,0.04,0.0,0.04,0.6,0.6,0.5,1.1,40.0,59.0,38.0,0.03,0.02,0.04,0.03,0.04,900000.0,David Kasumu,2214,D. Kasumu,22,66,75,180,70,Right,70,DF,9,1900000,5000,271,54,50,50,69,48,294,66,53,44,64,67,364,79,70,79,64,72,318,55,57,80,70,56,317,82,65,58,64,48,202,68,69,65,60,12,10,11,14,13,3,Medium,High,1,62.0,33.0,27.0,25.0,10.0,25.0,65.0,38.5,40.0,32.0,8.0,24.0,21.0,83.0,33.0,0.0,Championship,65.0
eng ENG,"DF,MF",Huddersfield,19,2002,14,9,885,9.8,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.9,0.9,1.1,2.0,11.0,21.0,27.0,0.09,0.11,0.2,0.09,0.2,1500000.0,Kaine Kesler-Hayden,737,K. Kesler-Hayden,19,65,81,175,62,Right,65,DF,16,1800000,8000,251,61,55,48,60,27,256,63,41,30,61,61,369,82,78,80,55,74,276,42,67,72,50,45,282,70,57,58,59,38,185,60,63,62,55,8,11,15,14,7,3,High,Medium,1,11.0,7.0,8.0,3.0,0.0,6.0,12.0,50.0,6.0,5.0,2.0,3.0,6.0,17.0,19.0,1.0,Championship,57.0
de GER,"FW,DF",Sheffield Utd,21,2001,15,4,388,4.3,1,0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,0.3,0.3,0.7,1.1,11.0,13.0,47.0,0.08,0.17,0.25,0.08,0.25,1400000.0,Reda Khadra,1613,R. Khadra,20,70,79,180,72,Right,71,DF,9,3500000,23000,307,65,64,53,66,59,335,76,66,63,63,67,389,84,79,78,65,83,318,69,54,62,67,66,269,53,31,66,64,55,127,44,43,40,53,10,14,8,9,12,3,High,Medium,1,4.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,4.0,3.0,7.0,2.0,0.0,Championship,31.0
cd COD,"DF,FW",Rotherham Utd,23,1998,10,5,352,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,3.0,3.0,17.0,0.13,0.0,0.13,0.13,0.13,250000.0,Peter Kioso,2207,P. Kioso,22,66,73,183,73,Right,66,DF,7,1600000,4000,267,62,47,67,61,30,263,63,48,33,57,62,325,70,70,66,61,58,296,46,72,73,65,40,286,69,60,60,56,41,187,62,63,62,54,5,13,11,15,10,3,High,Medium,1,8.0,6.0,6.0,1.0,1.0,4.0,6.0,66.7,2.0,4.0,0.0,4.0,4.0,12.0,15.0,0.0,Championship,60.0
eng ENG,DF,QPR,21,2001,32,30,"2,526",28.1,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,2.0,2.0,2.0,4.0,103.0,98.0,117.0,0.07,0.07,0.14,0.07,0.14,8000000.0,Ethan Laird,1518,E. Laird,20,71,83,177,66,Right,71,DF,12,4300000,36000,285,68,54,63,69,31,299,74,62,32,59,72,383,84,82,78,69,70,329,63,76,66,71,53,297,72,63,61,66,35,199,65,69,65,51,9,12,10,5,15,3,Medium,Medium,1,52.0,35.0,28.0,17.0,7.0,28.0,46.0,60.9,18.0,27.0,4.0,23.0,41.0,93.0,49.0,0.0,Championship,63.0
eng ENG,"DF,FW",Birmingham City,21,2000,23,18,"1,680",18.7,1,2,3,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,0.8,0.8,2.1,2.9,64.0,51.0,81.0,0.04,0.11,0.16,0.04,0.16,1000000.0,Emmanuel Longelo,2391,E. Longelo,21,65,74,181,70,Left,65,DF,9,1500000,6000,268,64,50,44,59,51,297,64,58,57,56,62,365,79,83,69,60,74,297,56,61,68,57,55,269,55,56,58,55,45,174,56,60,58,55,12,13,9,8,13,3,High,Medium,1,27.0,20.0,20.0,6.0,1.0,18.0,31.0,58.1,13.0,19.0,4.0,15.0,15.0,42.0,32.0,1.0,Championship,56.0
ie IRL,"DF,FW",Blackpool,21,2000,17,14,"1,304",14.5,4,0,4,4,0,0,1,0,0.28,0.0,0.28,0.28,0.28,1.9,1.9,0.5,2.4,18.0,25.0,29.0,0.13,0.03,0.16,0.13,0.16,1500000.0,Andy Lyons,2401,A. Lyons,21,65,73,178,78,Right,65,DF,8,1500000,2000,286,62,60,60,59,45,266,59,55,38,55,59,359,74,74,68,60,83,306,60,63,72,57,54,287,59,60,66,60,42,183,61,62,60,57,12,7,15,13,10,3,High,High,1,22.0,11.0,17.0,5.0,0.0,16.0,32.0,50.0,16.0,13.0,2.0,11.0,15.0,37.0,38.0,0.0,Championship,60.0
nl NED,DF,Burnley,20,2002,39,38,"3,283",36.5,4,6,10,4,0,0,8,1,0.11,0.16,0.27,0.11,0.27,1.8,1.8,5.6,7.4,128.0,224.0,130.0,0.05,0.15,0.2,0.05,0.2,12000000.0,Ian Maatsen,1366,I. Maatsen,20,74,85,168,57,Left,74,DF,11,9000000,47000,303,72,56,58,71,46,338,73,67,62,64,72,396,84,82,81,69,80,321,65,69,75,53,59,319,76,68,65,65,45,210,68,72,70,55,9,10,12,15,9,4,High,Medium,1,77.0,52.0,39.0,26.0,12.0,31.0,59.0,52.5,28.0,37.0,3.0,34.0,53.0,130.0,59.0,0.0,Championship,68.0
sn SEN,DF,Reading,20,2002,26,18,"1,691",18.8,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.3,0.8,10.0,51.0,31.0,0.02,0.02,0.04,0.02,0.04,800000.0,Amadou Mbengue,2204,A. Mbengue,20,66,75,180,75,Right,68,DF,9,1800000,4000,214,45,26,64,53,26,224,51,30,34,54,55,338,77,81,53,60,67,278,42,76,65,66,29,249,74,66,31,34,44,200,64,67,69,43,11,9,5,6,12,2,Medium,High,1,43.0,29.0,36.0,5.0,2.0,25.0,51.0,49.0,26.0,32.0,16.0,16.0,34.0,77.0,70.0,3.0,Championship,66.0
eng ENG,DF,Norwich City,21,2000,23,12,"1,137",12.6,0,1,1,0,0,0,3,1,0.0,0.08,0.08,0.0,0.08,0.4,0.4,1.0,1.4,14.0,65.0,47.0,0.03,0.08,0.11,0.03,0.11,2500000.0,Sam McCallum,1616,S. McCallum,21,70,75,177,80,Left,70,DF,5,2300000,15000,295,65,52,62,65,51,328,67,65,63,65,68,350,80,80,65,66,59,334,61,75,72,67,59,304,67,72,61,59,45,195,63,68,64,59,9,12,15,12,11,4,Medium,High,1,33.0,16.0,20.0,8.0,5.0,17.0,34.0,50.0,17.0,21.0,6.0,15.0,27.0,60.0,41.0,0.0,Championship,72.0
ie IRL,DF,Cardiff City,21,2001,19,19,"1,710",19.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.9,8.0,39.0,7.0,0.05,0.05,0.1,0.05,0.1,4000000.0,Mark McGuinness,1877,M. McGuinness,21,68,75,194,70,Right,70,DF,7,2300000,9000,227,34,31,68,59,35,235,57,32,33,53,60,267,53,55,48,61,50,300,49,71,66,86,28,250,72,64,30,43,41,200,67,68,65,51,12,13,5,10,11,3,Medium,High,1,22.0,16.0,11.0,11.0,0.0,10.0,20.0,50.0,10.0,30.0,18.0,12.0,42.0,64.0,102.0,1.0,Championship,64.0
sct SCO,"DF,MF",Reading,23,1998,38,35,"3,111",34.6,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,2.0,2.0,1.8,3.7,33.0,96.0,31.0,0.06,0.05,0.11,0.06,0.11,1800000.0,Tom McIntyre,1862,T. McIntyre,23,68,74,185,73,Left,70,DF,6,1700000,7000,265,40,38,69,66,52,264,64,43,28,64,65,262,43,44,53,63,59,288,46,86,65,67,24,285,80,68,37,63,37,199,64,67,68,51,10,6,14,13,8,2,Medium,High,1,44.0,24.0,27.0,14.0,3.0,24.0,47.0,51.1,23.0,48.0,23.0,25.0,38.0,82.0,95.0,1.0,Championship,68.0
ie IRL,"DF,MF",Burnley,22,1999,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,3.29,0.0,3.29,3.29,3.29,2200000.0,Luke McNally,1532,L. McNally,22,71,78,193,86,Right,73,DF,7,3500000,21000,257,36,37,74,66,44,262,67,38,31,61,65,246,55,47,40,66,38,292,39,77,72,81,23,253,70,69,24,47,43,213,68,73,72,53,13,10,5,10,15,2,Medium,High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Championship,69.0
ie IRL,DF,Millwall,23,1998,42,40,"3,584",39.8,0,1,1,0,0,0,9,0,0.0,0.03,0.03,0.0,0.03,0.5,0.5,1.6,2.1,77.0,168.0,138.0,0.01,0.04,0.05,0.01,0.05,3500000.0,Dan McNamara,1521,D. McNamara,23,71,75,174,72,Right,71,DF,4,2500000,8000,259,66,39,57,66,31,276,65,49,40,56,66,381,79,78,77,69,78,296,50,64,80,65,37,286,66,66,58,55,41,199,66,68,65,52,14,6,6,11,15,2,High,Medium,1,69.0,45.0,41.0,25.0,3.0,35.0,56.0,62.5,21.0,35.0,11.0,24.0,54.0,123.0,88.0,0.0,Championship,66.0
eng ENG,DF,Watford,21,2000,14,10,824,9.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,20.0,37.0,42.0,0.03,0.03,0.06,0.03,0.06,2200000.0,Jeremy Ngakia,1620,J. Ngakia,21,70,78,178,73,Right,70,DF,8,3400000,15000,239,60,26,58,66,29,256,68,44,25,53,66,351,74,73,63,68,73,248,24,68,68,60,28,246,63,67,47,32,37,210,67,74,69,63,13,14,9,13,14,2,High,Medium,1,32.0,21.0,18.0,12.0,2.0,13.0,20.0,65.0,7.0,11.0,0.0,11.0,12.0,44.0,26.0,0.0,Championship,67.0
fr FRA,DF,Cardiff City,21,2000,18,15,"1,223",13.6,0,1,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,0.5,0.5,0.6,1.1,51.0,57.0,28.0,0.04,0.05,0.08,0.04,0.08,5000000.0,Niels Nkounkou,1887,N. Nkounkou,21,68,77,180,77,Left,68,DF,9,2600000,10000,248,66,38,54,62,28,276,64,57,31,60,64,371,78,84,71,66,72,306,52,68,75,72,39,262,59,62,53,52,36,186,65,62,59,57,11,10,14,7,15,2,High,Medium,1,40.0,26.0,30.0,9.0,1.0,23.0,35.0,65.7,12.0,12.0,2.0,10.0,10.0,50.0,30.0,0.0,Championship,62.0
wls WAL,DF,Sheffield Utd,23,1999,15,15,"1,262",14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.4,52.0,75.0,64.0,0.04,0.05,0.1,0.04,0.1,3000000.0,Rhys Norrington-Davies,1730,R. Norrington-Davies,23,69,76,181,70,Left,69,DF,7,2700000,11000,266,68,41,52,65,40,285,64,55,46,58,62,350,75,73,66,59,77,293,48,61,78,63,43,269,65,63,51,47,43,199,68,68,63,60,14,14,12,9,11,2,High,Medium,1,21.0,11.0,8.0,9.0,4.0,8.0,17.0,47.1,9.0,17.0,6.0,11.0,8.0,29.0,32.0,1.0,Championship,63.0
eng ENG,"FW,DF",Rotherham Utd,18,2004,20,14,"1,294",14.4,0,2,2,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,1.2,1.3,46.0,25.0,76.0,0.01,0.08,0.09,0.01,0.09,2000000.0,Brooke Norton-Cuffy,2208,B. Norton-Cuffy,18,66,81,181,70,Right,66,DF,15,1900000,5000,251,66,34,59,56,36,276,69,54,41,49,63,358,78,79,73,60,68,284,43,60,73,69,39,276,66,56,56,53,45,179,57,60,62,52,7,12,13,11,9,3,Medium,Low,1,34.0,21.0,22.0,7.0,5.0,16.0,23.0,69.6,7.0,16.0,4.0,12.0,7.0,41.0,23.0,0.0,Championship,56.0
ie IRL,DF,West Brom,23,1999,37,37,"3,330",37.0,2,1,3,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,2.5,2.5,0.6,3.1,23.0,142.0,8.0,0.07,0.02,0.08,0.07,0.08,5000000.0,Dara O'Shea,1524,D. O'Shea,23,71,78,188,74,Right,73,DF,7,3500000,17000,255,57,30,73,65,30,229,49,37,28,56,59,306,59,63,55,68,61,293,48,77,70,76,22,264,71,72,34,42,45,215,71,74,70,45,13,8,7,7,10,3,Medium,Medium,1,40.0,23.0,23.0,16.0,1.0,19.0,26.0,73.1,7.0,33.0,25.0,8.0,67.0,107.0,136.0,2.0,Championship,72.0
ie IRL,DF,Norwich City,20,2002,34,27,"2,567",28.5,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,0.5,0.5,0.7,1.3,32.0,95.0,8.0,0.02,0.03,0.04,0.02,0.04,6000000.0,Andrew Omobamidele,1618,A. Omobamidele,20,70,81,188,78,Right,72,DF,11,3300000,15000,209,25,24,68,65,27,220,53,36,14,58,59,326,76,72,63,63,52,285,42,79,67,81,16,254,69,69,41,50,25,210,70,71,69,40,8,10,7,8,7,3,Medium,High,1,42.0,27.0,26.0,15.0,1.0,17.0,34.0,50.0,17.0,33.0,22.0,11.0,26.0,68.0,93.0,1.0,Championship,69.0
ng NGA,DF,Luton Town,23,1998,27,22,"1,973",21.9,2,0,2,2,0,0,5,2,0.09,0.0,0.09,0.09,0.09,2.3,2.3,1.8,4.0,16.0,75.0,10.0,0.1,0.08,0.18,0.1,0.18,600000.0,Gabriel Osho,1736,G. Osho,23,69,74,185,70,Right,71,DF,5,1900000,13000,246,56,24,69,63,34,242,59,34,24,61,64,329,70,73,60,63,63,282,42,72,70,77,21,261,67,65,43,40,46,206,70,70,66,50,9,6,14,15,6,3,High,Medium,1,34.0,17.0,16.0,15.0,3.0,10.0,17.0,58.8,7.0,27.0,14.0,13.0,31.0,65.0,75.0,0.0,Championship,65.0
