Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Pedro Ortiz,es ESP,MF,Vizela,22,2000,15,11,916,10.2,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Pablo,br BRA,MF,Famalicão,19,2004,8,2,197,2.2,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Raúl Parra,es ESP,DF,Estoril,23,1999,13,7,567,6.3,1,0,1,1,0,0,1,0,0.16,0.0,0.16,0.16,0.16,,,,,,,,,,,,
David Pastor,br BRA,DF,Farense,23,2000,30,28,"2,476",27.5,0,2,2,0,0,0,9,1,0.0,0.07,0.07,0.0,0.07,,,,,,,,,,,,
Paulinho,pt POR,FW,Portimonense,23,1999,8,2,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ivan Pavlic,be BEL,MF,Estoril,21,2001,5,3,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gabriel Pereira,br BRA,DF,Gil Vicente FC,23,2000,31,31,"2,777",30.9,4,0,4,4,0,0,8,1,0.13,0.0,0.13,0.13,0.13,,,,,,,,,,,,
Matheus Pereira,br BRA,"DF,MF",Vizela,22,2000,30,22,"2,096",23.3,3,2,5,3,0,0,10,0,0.13,0.09,0.21,0.13,0.21,,,,,,,,,,,,
Wagner Pina,cv CPV,MF,Estoril,20,2002,22,11,"1,100",12.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Pedro Pinho,pt POR,MF,Chaves,23,2000,10,1,248,2.8,1,0,1,1,0,0,1,0,0.36,0.0,0.36,0.36,0.36,,,,,,,,,,,,
Dinis Pinto,pt POR,DF,Moreirense,22,2000,13,11,932,10.4,0,2,2,0,0,0,3,0,0.0,0.19,0.19,0.0,0.19,,,,,,,,,,,,
Diogo Pinto,pt POR,GK,Sporting CP,19,2004,2,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gonçalo Pinto,pt POR,GK,Chaves,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rafael Pontelo,br BRA,DF,Sporting CP,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gianluca Prestianni,ar ARG,FW,Benfica,17,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Miguel Puche García,es ESP,FW,Arouca,22,2001,23,0,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Eduardo Quaresma,pt POR,DF,Sporting CP,21,2002,20,9,960,10.7,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,
Domingos Quina,pt POR,"MF,FW",Vizela,23,1999,13,10,726,8.1,0,3,3,0,0,0,3,0,0.0,0.37,0.37,0.0,0.37,,,,,,,,,,,,
Miguel Rebelo,pt POR,FW,Moreirense,19,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
João Rêgo,pt POR,MF,Benfica,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Filipe Relvas,pt POR,DF,Portimonense,23,1999,32,32,"2,795",31.1,2,3,5,2,0,0,4,1,0.06,0.1,0.16,0.06,0.16,,,,,,,,,,,,
Rildo,br BRA,"FW,MF",Portimonense,23,2000,11,5,509,5.7,0,1,1,0,0,1,3,0,0.0,0.18,0.18,0.0,0.18,,,,,,,,,,,,
Pablo Roberto,br BRA,"MF,FW",Casa Pia,23,1999,29,20,"1,662",18.5,3,6,9,3,0,0,6,1,0.16,0.32,0.49,0.16,0.49,,,,,,,,,,,,
Matí­as Rocha,uy URU,DF,Arouca,22,2001,11,8,559,6.2,1,0,1,1,0,0,1,1,0.16,0.0,0.16,0.16,0.16,,,,,,,,,,,,
Afonso Rodrigues,pt POR,MF,Famalicão,20,2002,8,1,236,2.6,1,0,1,1,0,0,1,0,0.38,0.0,0.38,0.38,0.38,,,,,,,,,,,,
Bruno Rodrigues,pt POR,DF,Chaves,22,2001,17,16,"1,352",15.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Benjamín Rollheiser,ar ARG,MF,Benfica,23,2000,9,1,157,1.7,1,0,1,1,0,0,1,0,0.57,0.0,0.57,0.57,0.57,,,,,,,,,,,,
Ronald,br BRA,FW,Estrela,22,2001,17,16,"1,319",14.7,1,2,3,1,0,0,4,0,0.07,0.14,0.2,0.07,0.2,,,,,,,,,,,,
Abel Ruiz,es ESP,FW,Braga,23,2000,30,19,"1,895",21.1,6,2,8,6,0,0,5,0,0.28,0.09,0.38,0.28,0.38,,,,,,,,,,,,
Gustavo sá,pt POR,MF,Famalicão,18,2004,28,24,"1,840",20.4,3,5,8,3,0,0,6,0,0.15,0.24,0.39,0.15,0.39,,,,,,,,,,,,
Helder Sá,pt POR,DF,Rio Ave,20,2002,4,0,42,0.5,0,1,1,0,0,0,0,0,0.0,2.14,2.14,0.0,2.14,,,,,,,,,,,,
Serdar Saatçı,tr TUR,DF,Braga,20,2003,17,17,"1,494",16.6,0,2,2,0,0,0,6,0,0.0,0.12,0.12,0.0,0.12,,,,,,,,,,,,
Leandro Sanca,gw GNB,"FW,MF",Chaves,23,2000,31,13,"1,470",16.3,0,3,3,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,,,,,,,,,,,,
Hevertton Santos,br BRA,"MF,DF",Estrela,22,2001,29,23,"1,972",21.9,0,1,1,0,0,0,3,1,0.0,0.05,0.05,0.0,0.05,,,,,,,,,,,,
Luís Santos,pt POR,"DF,MF",Boavista,23,2000,19,4,684,7.6,0,1,1,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,,,,,,,,,,,,
Pedro Santos,pt POR,MF,Arouca,22,2000,28,16,"1,448",16.1,1,0,1,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,,,,,,,,,,,,
Telasco Segovia,ve VEN,MF,Casa Pia,20,2003,16,8,746,8.3,0,1,1,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,,,,,,,,,,,,
Artur Serobyan,am ARM,FW,Casa Pia,20,2003,2,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
André Seruca,pt POR,MF,Farense,22,2000,6,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Nkanyiso Shinga,za RSA,"MF,DF",Estrela,23,2000,10,6,516,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
António Silva,pt POR,DF,Benfica,19,2003,30,29,"2,616",29.1,2,0,2,2,0,0,6,0,0.07,0.0,0.07,0.07,0.07,,,,,,,,,,,,
Francisco Silva,pt POR,GK,Sporting CP,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Joel silva,pt POR,MF,Boavista,20,2003,14,2,371,4.1,1,0,1,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,,,,,,,,,,,,
Jota Silva,pt POR,FW,Vitória,23,1999,33,32,"2,778",30.9,11,5,16,11,0,0,7,0,0.36,0.16,0.52,0.36,0.52,,,,,,,,,,,,
Felipe Silva Lipe,br BRA,DF,Gil Vicente FC,21,2002,6,3,271,3.0,0,1,1,0,0,0,0,0,0.0,0.33,0.33,0.0,0.33,,,,,,,,,,,,
André Simões,pt POR,MF,Gil Vicente FC,19,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Samuel Soares,pt POR,GK,Benfica,21,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gonçalo Sousa,pt POR,FW,Porto,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Jose Souza,pt POR,MF,Portimonense,22,2001,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Diogo Spencer,pt POR,DF,Benfica,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tamble,pt POR,FW,Portimonense,22,2000,5,4,363,4.0,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,,,,,,,,,,,,
Mateo Tanlongo,ar ARG,MF,Rio Ave,19,2003,12,7,613,6.8,0,1,1,0,0,0,5,0,0.0,0.15,0.15,0.0,0.15,,,,,,,,,,,,
Martim Tavares,pt POR,FW,Boavista,19,2003,22,4,540,6.0,1,2,3,1,0,0,1,0,0.17,0.33,0.5,0.17,0.5,,,,,,,,,,,,
Casper Tengstedt,dk DEN,FW,Benfica,23,2000,17,8,663,7.4,4,2,6,4,0,0,2,0,0.54,0.27,0.81,0.54,0.81,,,,,,,,,,,,
Mirko Topić,rs SRB,MF,Famalicão,22,2001,32,26,"2,345",26.1,0,2,2,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,,,,,,,,,,,,
Francisco Trincão,pt POR,"FW,MF",Sporting CP,23,1999,31,18,"1,701",18.9,9,6,15,9,0,0,1,0,0.48,0.32,0.79,0.48,0.79,,,,,,,,,,,,
Anatolii Trubin,ua UKR,GK,Benfica,21,2001,28,28,"2,520",28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
João Valido,pt POR,GK,Arouca,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Alan Varela,ar ARG,MF,Porto,22,2001,30,28,"2,225",24.7,2,3,5,2,0,0,8,0,0.08,0.12,0.2,0.08,0.2,,,,,,,,,,,,
Gustavo Varela,pt POR,FW,Benfica,18,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Hélio Varela,cv CPV,"FW,MF",Portimonense,21,2002,33,31,"2,743",30.5,6,3,9,6,0,0,7,0,0.2,0.1,0.3,0.2,0.3,,,,,,,,,,,,
Nilton Varela,pt POR,MF,Estrela,22,2001,12,6,554,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Bruno Ventura,pt POR,FW,Rio Ave,22,2001,13,5,520,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Paulo Victor,br BRA,"FW,MF",Chaves,22,2001,22,7,822,9.1,1,1,2,1,0,0,8,0,0.11,0.11,0.22,0.11,0.22,,,,,,,,,,,,
Kiko Vilas Boas,pt POR,DF,Gil Vicente FC,23,1999,10,7,564,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Marcos Vinicios Sorriso,br BRA,"MF,FW",Famalicão,22,2001,15,9,853,9.5,1,2,3,1,0,0,1,0,0.11,0.21,0.32,0.11,0.32,,,,,,,,,,,,
Bernardo Vital,pt POR,DF,Estoril,22,2000,29,29,"2,549",28.3,1,0,1,1,0,0,5,1,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,
Vitinho,br BRA,MF,Arouca,23,2000,7,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Weverson,br BRA,DF,Arouca,23,2000,26,24,"2,000",22.2,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,,,,,,,,,,,,
Roan Wilson,cr CRC,MF,Gil Vicente FC,21,2002,9,1,122,1.4,1,0,1,1,0,0,0,0,0.74,0.0,0.74,0.74,0.74,,,,,,,,,,,,
Frederik Winther,dk DEN,DF,Estoril,22,2001,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rodrigo Zalazar,uy URU,MF,Braga,23,1999,32,21,"1,816",20.2,6,6,12,6,0,0,4,0,0.3,0.3,0.59,0.3,0.59,,,,,,,,,,,,
Vinícius Zanocelo,br BRA,MF,Estoril,22,2001,15,12,"1,120",12.4,1,0,1,1,0,0,3,0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,
Zinho,br BRA,MF,Portimonense,20,2003,12,0,145,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Yacine Adli,fr FRA,MF,Milan,23,2000,24,17,"1,407",15.6,1,2,3,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,0.3,0.3,2.2,2.5,30.0,125.0,26.0,0.02,0.14,0.16,0.02,0.16
Lucien Agoume,fr FRA,MF,Inter,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marley Aké,fr FRA,FW,Udinese,22,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebenezer Akinsanmiro,ng NGA,MF,Inter,18,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,0.23,0.0,0.23
David Akpan Ankeye,ng NGA,FW,Genoa,21,2002,6,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Carlos Alcaraz,ar ARG,MF,Juventus,20,2002,10,3,380,4.2,0,1,1,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,0.4,0.4,0.1,0.5,6.0,27.0,9.0,0.09,0.03,0.12,0.09,0.12
Lorenzo Amatucci,it ITA,MF,Fiorentina,19,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.04,0.0,0.04,0.04,0.04
Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,10,7,579,6.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.0,17.0,2.0,0.05,0.01,0.05,0.05,0.05
Kristjan Asllani,al ALB,MF,Inter,21,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,0.6,0.6,1.1,1.6,5.0,32.0,8.0,0.07,0.12,0.19,0.06,0.18
Yann Aurel Bisseck,de GER,DF,Inter,22,2000,16,9,904,10.0,2,0,2,2,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.9,0.9,0.5,1.4,24.0,30.0,20.0,0.09,0.05,0.14,0.09,0.14
Oussama El Azzouzi,ma MAR,MF,Bologna,22,2001,18,5,547,6.1,2,2,4,2,0,0,4,0,0.33,0.33,0.66,0.33,0.66,0.5,0.5,0.6,1.0,4.0,19.0,8.0,0.08,0.09,0.17,0.08,0.17
Nicola Bagnolini,it ITA,GK,Bologna,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchel Bakker,nl NED,DF,Atalanta,23,2000,14,3,382,4.2,1,0,1,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,0.2,0.2,0.1,0.3,12.0,10.0,20.0,0.05,0.03,0.08,0.05,0.08
Tommaso Baldanzi,it ITA,"MF,FW",Empoli,20,2003,14,8,745,8.3,2,0,2,2,0,0,1,0,0.24,0.0,0.24,0.24,0.24,2.1,2.1,1.0,3.1,20.0,30.0,40.0,0.25,0.13,0.38,0.25,0.38
Tommaso Baldanzi,it ITA,"FW,MF",Roma,20,2003,13,6,518,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.5,18.0,14.0,54.0,0.15,0.12,0.27,0.15,0.27
Lameck Banda,zm ZAM,FW,Lecce,22,2001,21,17,"1,350",15.0,2,4,6,2,0,0,5,1,0.13,0.27,0.4,0.13,0.4,3.6,3.6,1.9,5.5,70.0,22.0,136.0,0.24,0.13,0.37,0.24,0.37
Daniel Bandeira,pt POR,MF,Hellas Verona,23,2000,14,3,446,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,9.0,34.0,8.0,0.01,0.04,0.06,0.01,0.06
Enzo Barrenechea,ar ARG,MF,Frosinone,22,2001,36,32,"2,811",31.2,0,1,1,0,0,0,10,0,0.0,0.03,0.03,0.0,0.03,0.6,0.6,1.7,2.3,10.0,155.0,24.0,0.02,0.05,0.07,0.02,0.07
Davide Bartesaghi,it ITA,"DF,MF",Milan,17,2005,6,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
Reda Belahyane,ma MAR,MF,Hellas Verona,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.03,0.0,0.03,0.03,0.03
Raoul Bellanova,it ITA,DF,Torino,23,2000,37,36,"3,046",33.8,1,7,8,1,0,0,5,0,0.03,0.21,0.24,0.03,0.24,2.0,2.0,5.0,7.1,141.0,98.0,202.0,0.06,0.15,0.21,0.06,0.21
Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,22,2001,32,21,"1,692",18.8,6,2,8,5,1,1,6,0,0.32,0.11,0.43,0.27,0.37,3.8,3.0,1.5,4.5,12.0,49.0,113.0,0.2,0.08,0.28,0.16,0.24
Medon Berisha,al ALB,"FW,MF",Lecce,19,2003,6,2,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,3.0,7.0,3.0,0.07,0.11,0.18,0.07,0.18
Victor Bernth Kristiansen,dk DEN,DF,Bologna,20,2002,32,26,"2,307",25.6,0,3,3,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,0.3,0.3,2.4,2.6,23.0,123.0,74.0,0.01,0.09,0.1,0.01,0.1
Davide Bettella,it ITA,MF,Monza,23,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Bilal Touré,ml MLI,FW,Atalanta,21,2001,11,3,394,4.4,2,0,2,2,0,0,2,0,0.46,0.0,0.46,0.46,0.46,1.2,1.2,0.8,2.0,16.0,11.0,39.0,0.28,0.18,0.46,0.28,0.46
Warren Bondo,fr FRA,MF,Monza,19,2003,25,14,"1,475",16.4,1,1,2,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,0.3,1.2,31.0,43.0,13.0,0.06,0.02,0.08,0.06,0.08
Giovanni Bonfanti,it ITA,DF,Atalanta,20,2003,2,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.09,0.0,0.09,0.09,0.09
Gennaro Borrelli,it ITA,FW,Frosinone,23,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Erik Botheim,no NOR,"FW,MF",Salernitana,23,2000,7,4,316,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,5.0,9.0,0.03,0.0,0.03,0.03,0.03
Edoardo Bove,it ITA,MF,Roma,21,2002,31,18,"1,780",19.8,0,2,2,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,0.7,2.7,21.0,88.0,47.0,0.1,0.04,0.14,0.1,0.14
Domagoj Bradarić,hr CRO,DF,Salernitana,23,1999,34,30,"2,749",30.5,0,3,3,0,0,0,5,0,0.0,0.1,0.1,0.0,0.1,0.8,0.8,1.8,2.6,57.0,76.0,120.0,0.03,0.06,0.08,0.03,0.08
Brenner,br BRA,"MF,FW",Udinese,23,2000,8,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,6.0,8.0,10.0,0.18,0.01,0.2,0.18,0.2
Marco Brescianini,it ITA,MF,Frosinone,23,2000,36,24,"2,321",25.8,4,2,6,4,0,0,1,0,0.16,0.08,0.23,0.16,0.23,2.3,2.3,1.6,3.9,46.0,70.0,100.0,0.09,0.06,0.15,0.09,0.15
Rareș-Cătălin Burnete,ro ROU,FW,Lecce,19,2004,1,0,8,0.1,0,1,1,0,0,0,0,0,0.0,11.25,11.25,0.0,11.25,0.0,0.0,0.1,0.1,0.0,0.0,2.0,0.0,0.71,0.71,0.0,0.71
Liberato Cacace,nz NZL,DF,Empoli,22,2000,31,18,"1,912",21.2,0,1,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,1.7,2.1,34.0,84.0,55.0,0.02,0.08,0.1,0.02,0.1
Jens Cajuste,se SWE,MF,Napoli,23,1999,26,11,"1,016",11.3,0,2,2,0,0,0,7,0,0.0,0.18,0.18,0.0,0.18,1.5,1.5,1.1,2.5,19.0,37.0,53.0,0.13,0.09,0.22,0.13,0.22
Riccardo Calafiori,it ITA,DF,Bologna,21,2002,30,26,"2,349",26.1,2,5,7,2,0,0,4,0,0.08,0.19,0.27,0.08,0.27,1.4,1.4,1.2,2.6,28.0,96.0,23.0,0.05,0.05,0.1,0.05,0.1
Francesco Camarda,it ITA,FW,Milan,15,2008,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,22,2000,37,29,"2,553",28.4,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,3.9,3.9,2.8,6.7,128.0,63.0,197.0,0.14,0.1,0.24,0.14,0.24
Andrea Cambiaso,it ITA,"DF,FW",Juventus,23,2000,34,28,"2,372",26.4,2,3,5,2,0,0,10,0,0.08,0.11,0.19,0.08,0.19,2.2,2.2,3.9,6.0,87.0,71.0,172.0,0.08,0.15,0.23,0.08,0.23
Matteo Cancellieri,it ITA,"FW,MF",Empoli,21,2002,36,18,"1,788",19.9,4,3,7,4,0,0,7,0,0.2,0.15,0.35,0.2,0.35,4.7,4.7,2.9,7.6,48.0,26.0,138.0,0.24,0.15,0.38,0.24,0.38
Elia Caprile,it ITA,GK,Empoli,21,2001,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Andrea Carboni,it ITA,DF,Monza,22,2001,21,16,"1,487",16.5,1,0,1,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,1.2,1.2,0.5,1.7,13.0,46.0,22.0,0.07,0.03,0.1,0.07,0.1
Valentin Carboni,ar ARG,"MF,FW",Monza,18,2005,31,10,"1,169",13.0,2,3,5,2,0,0,2,0,0.15,0.23,0.38,0.15,0.38,2.3,2.3,1.7,4.0,52.0,57.0,75.0,0.18,0.13,0.31,0.18,0.31
Marco Carnesecchi,it ITA,GK,Atalanta,23,2000,27,27,"2,425",26.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Castro,ar ARG,FW,Bologna,18,2004,8,2,242,2.7,1,1,2,1,0,0,1,0,0.37,0.37,0.74,0.37,0.74,1.0,1.0,0.5,1.5,1.0,1.0,15.0,0.35,0.2,0.55,0.35,0.55
Emil Ceide,no NOR,"FW,MF",Sassuolo,21,2001,11,0,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,12.0,3.0,16.0,0.05,0.12,0.17,0.05,0.17
Leonardo Cerri,it ITA,DF,Juventus,20,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Charlys,br BRA,MF,Hellas Verona,19,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15
Alphadjo Cissè,it ITA,FW,Hellas Verona,16,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgio Cittadini,it ITA,DF,Monza,21,2002,1,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Giorgio Cittadini,it ITA,DF,Genoa,21,2002,5,1,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Colombo,it ITA,FW,Monza,21,2002,25,16,"1,359",15.1,4,1,5,4,0,0,3,0,0.26,0.07,0.33,0.26,0.33,3.6,3.6,0.6,4.2,16.0,24.0,75.0,0.24,0.04,0.28,0.24,0.28
Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18,2005,4,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Coppola,it ITA,DF,Hellas Verona,19,2003,24,18,"1,634",18.2,2,0,2,2,0,0,9,0,0.11,0.0,0.11,0.11,0.11,1.2,1.2,0.2,1.4,1.0,40.0,0.0,0.07,0.01,0.08,0.07,0.08
Tommaso Corazza,it ITA,DF,Bologna,19,2004,9,1,195,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,10.0,14.0,9.0,0.04,0.03,0.07,0.04,0.07
Jeppe Corfitzen,dk DEN,FW,Lecce,18,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
